experiment_id,config_id,run_id,semilla,pasos_totales,gamma,tau,lr_actor,lr_criticos,lr_alpha,tamano_batch,tamano_buffer,pasos_warmup,frecuencia_actualizacion,actualizaciones_por_step,reward_scale,offset_target_entropy,max_concentracion_total_extra,ventana_log_recompensa,frecuencia_log,recompensas_mean_tail,recompensas_std_tail,recompensas_last,perdida_critic1_mean_tail,perdida_critic1_std_tail,perdida_critic1_last,perdida_critic2_mean_tail,perdida_critic2_std_tail,perdida_critic2_last,perdida_actor_mean_tail,perdida_actor_std_tail,perdida_actor_last,alpha_mean_tail,alpha_std_tail,alpha_last,gap_critics_mean_tail,gap_critics_std_tail,gap_critics_last,log_prob_std_mean_tail,log_prob_std_std_tail,log_prob_std_last,concentracion_total_mean_tail,concentracion_total_std_tail,concentracion_total_last,peso_cash_mean_tail,peso_cash_std_tail,peso_cash_last,valor_final,retorno_total,cagr,volatilidad_anual,sharpe,max_drawdown
cfg_423|run=0,cfg_423,0,42,20000,0.9,0.0001,5e-05,0.0005,0.001,64,200000,2000,1,1,2000.0,0.0,10,200,1000,-7.502970372555979e-05,0.00895531610411004,0.008117614246897999,250.95769012776734,119.01453087063948,239.56027221679688,252.50620712384918,120.34040671081266,261.8726806640625,376.05978636176025,9.730668324089956,391.8088684082031,7.389008926321838,0.0003979958958518018,7.389056205749512,2.7438680658735297,0.313976397752881,3.0150415897369385,0.114299367709241,0.04669787524933516,0.12353760749101639,13.22815514458658,0.037835148372199284,13.265155792236328,0.07700107783904256,0.008781963829257975,0.08190074563026428,1371.9425001268728,0.3719425001268728,0.0824360203109531,0.07767366287300594,0.8932078440886503,-0.1325260963593986
cfg_474|run=0,cfg_474,0,42,20000,0.87,0.001,0.0001,0.0001,0.0005,256,200000,2000,1,1,10000.0,0.0,10,200,1000,-0.00011601767544870795,0.009489877756990991,0.0016735263436604593,6047.873165392398,1309.8855116540117,9825.7666015625,5969.270524827374,1282.312157513098,9731.501953125,1035.252203638054,19.094037258411394,1066.364990234375,7.389056205749512,0.0,7.389056205749512,5.078010610521874,0.3849355472183714,5.424172401428223,0.832851244865336,0.12576687706806355,0.8522529602050781,14.36761947830465,0.11438712811555292,14.277018547058105,0.07646312807327278,0.004368116464619224,0.08290988206863403,1376.0966808451835,0.37609668084518355,0.08325611132621846,0.07862575424316631,0.8929634093059741,-0.1314025335272666
cfg_159|run=0,cfg_159,0,42,20000,0.87,0.001,0.0001,0.0005,0.001,64,200000,2000,1,1,2000.0,0.0,5,200,1000,-8.540798366382543e-05,0.00908212668509826,0.006075139541908561,429.11569274328735,1567.1452329438998,230.98524475097656,422.1491496246237,1569.1048325130118,207.46766662597656,1024.8073089266295,18.21155721754502,1053.115234375,7.389052838094652,5.933343752015778e-05,7.389056205749512,3.0308405258705813,0.7711316187523981,3.5941953659057617,0.15089782727950868,0.04804462569821933,0.1221313402056694,13.268974933038061,0.04383137491217725,13.241023063659668,0.07750203639291585,0.008797587534556416,0.07391509413719177,1370.1823921532507,0.37018239215325077,0.08208798997335198,0.07731413289873099,0.8928420069731166,-0.13225556429533314
cfg_415|run=0,cfg_415,0,42,20000,0.87,0.001,0.0001,0.0005,0.001,64,200000,2000,1,1,2000.0,0.0,10,200,1000,-8.540798366382543e-05,0.00908212668509826,0.006075139541908561,429.11569274328735,1567.1452329438998,230.98524475097656,422.1491496246237,1569.1048325130118,207.46766662597656,1024.8073089266295,18.21155721754502,1053.115234375,7.389052838094652,5.933343752015778e-05,7.389056205749512,3.0308405258705813,0.7711316187523981,3.5941953659057617,0.15089782727950868,0.04804462569821933,0.1221313402056694,13.268974933038061,0.04383137491217725,13.241023063659668,0.07750203639291585,0.008797587534556416,0.07391509413719177,1370.1823921532507,0.37018239215325077,0.08208798997335198,0.07731413289873099,0.8928420069731166,-0.13225556429533314
cfg_151|run=0,cfg_151,0,42,20000,0.87,0.001,5e-05,0.0005,0.001,64,200000,2000,1,1,2000.0,0.0,5,200,1000,-0.0001561092703371045,0.009407598453674795,0.0006571678254558077,427.80741237401054,1557.8351588751912,185.3304901123047,419.7229056693831,1553.0118835757664,205.09400939941406,1023.7525322535996,18.58721969557007,1053.778564453125,7.389043821064021,0.0001768484901061885,7.389056205749512,3.0759560476259016,0.6708426895476275,2.951371192932129,0.14759535283126562,0.058159773337503606,0.12693054974079132,13.232005450215048,0.04675191830249214,13.187606811523438,0.07776323714711535,0.00898894317583728,0.0898522213101387,1370.8431902732577,0.37084319027325763,0.08221869042181029,0.07750796086528264,0.8923600182812748,-0.1317686345288357
cfg_407|run=0,cfg_407,0,42,20000,0.87,0.001,5e-05,0.0005,0.001,64,200000,2000,1,1,2000.0,0.0,10,200,1000,-0.0001561092703371045,0.009407598453674795,0.0006571678254558077,427.80741237401054,1557.8351588751912,185.3304901123047,419.7229056693831,1553.0118835757664,205.09400939941406,1023.7525322535996,18.58721969557007,1053.778564453125,7.389043821064021,0.0001768484901061885,7.389056205749512,3.0759560476259016,0.6708426895476275,2.951371192932129,0.14759535283126562,0.058159773337503606,0.12693054974079132,13.232005450215048,0.04675191830249214,13.187606811523438,0.07776323714711535,0.00898894317583728,0.0898522213101387,1370.8431902732577,0.37084319027325763,0.08221869042181029,0.07750796086528264,0.8923600182812748,-0.1317686345288357
cfg_165|run=0,cfg_165,0,42,20000,0.9,0.0001,5e-05,0.0005,0.0005,64,200000,2000,1,1,2000.0,0.0,5,200,1000,-0.00013349802929491455,0.009305919785148019,0.00038257017234960403,246.3673574705853,116.20707783669552,222.94822692871094,243.73076689712644,115.68097232131004,235.0847625732422,367.42381441263126,9.597605999904234,382.5909423828125,7.389055518411215,2.0329547919767274e-05,7.389056205749512,3.0092567954839775,0.32330040504922103,2.580458402633667,0.17468662448142244,0.04826782432086794,0.16645550727844238,13.450209203395016,0.03936959771541319,13.477204322814941,0.078277740345552,0.008795917535757215,0.07398378849029541,1370.7196562382715,0.3707196562382715,0.08219425999213992,0.07748558300093351,0.8923029720807565,-0.1326265379260797
cfg_421|run=0,cfg_421,0,42,20000,0.9,0.0001,5e-05,0.0005,0.0005,64,200000,2000,1,1,2000.0,0.0,10,200,1000,-0.00013349802929491455,0.009305919785148019,0.00038257017234960403,246.3673574705853,116.20707783669552,222.94822692871094,243.73076689712644,115.68097232131004,235.0847625732422,367.42381441263126,9.597605999904234,382.5909423828125,7.389055518411215,2.0329547919767274e-05,7.389056205749512,3.0092567954839775,0.32330040504922103,2.580458402633667,0.17468662448142244,0.04826782432086794,0.16645550727844238,13.450209203395016,0.03936959771541319,13.477204322814941,0.078277740345552,0.008795917535757215,0.07398378849029541,1370.7196562382715,0.3707196562382715,0.08219425999213992,0.07748558300093351,0.8923029720807565,-0.1326265379260797
cfg_340|run=0,cfg_340,0,42,20000,0.87,0.001,5e-05,0.0001,0.001,256,200000,2000,1,1,10000.0,-1.0,10,200,1000,8.176716030632558e-05,0.009701250090681452,0.00032215027718661155,6235.916423199683,1153.3669899177216,6219.9560546875,6148.165258626085,1109.6076119365266,6212.94140625,467.94961802096805,22.372954971975343,508.8388671875,3.518616623872113,0.24281637881840082,3.9199132919311523,5.465617746854815,0.411221556718542,5.616313934326172,1.5085748142489446,0.105629317198511,1.4221934080123901,17.05145571648836,0.251817416803006,17.125789642333984,0.06456651668224697,0.003792008237761392,0.07400499284267426,1390.6564374769632,0.3906564374769632,0.0861158348299429,0.08193834892511767,0.892251089608509,-0.14673676491959786
cfg_158|run=0,cfg_158,0,42,20000,0.87,0.001,0.0001,0.0005,0.0005,256,200000,2000,1,1,2000.0,0.0,5,200,1000,-0.00016476394776452252,0.008965609717397764,0.0029256898437999695,415.88172861055955,767.0701682520219,181.4340362548828,403.44200736072577,756.5304763449321,170.18507385253906,1016.218870750193,19.718782486312342,1046.0758056640625,7.389056205749512,0.0,7.389056205749512,4.898152512319894,0.48276879689652785,4.929602146148682,0.25015964527155593,0.028791537859482977,0.2081167846918106,13.613531095609169,0.03676807467531051,13.590978622436523,0.07692206984010334,0.004305930972865334,0.07355287671089172,1371.4531521605345,0.3714531521605344,0.08233929397583961,0.07766254154258774,0.8921742017538117,-0.1320105795516362
cfg_408|run=0,cfg_408,0,42,20000,0.87,0.001,5e-05,0.0005,0.001,256,200000,2000,1,1,2000.0,0.0,10,200,1000,-0.00010920119041395708,0.009419608559499646,0.00349124581172865,442.97308158517995,805.0133600156001,231.842529296875,426.1587299178853,789.6177733373818,202.2044677734375,1034.07458391788,16.97670746040186,1061.86328125,7.389056205749512,0.0,7.389056205749512,4.611016710164232,0.4788977999623323,3.9803309440612793,0.20748592986363434,0.019953347987892934,0.17704670131206512,13.60071917560613,0.02509314920905925,13.593546867370605,0.07517008970134727,0.004317546115302921,0.06582312285900116,1370.303691363259,0.37030369136325914,0.08211198550184262,0.07741121846780251,0.8921008252984574,-0.13188309108797014
cfg_134|run=0,cfg_134,0,42,20000,0.87,0.0001,5e-05,0.0005,0.0005,256,200000,2000,1,1,2000.0,0.0,5,200,1000,-0.0001680401627388605,0.009252432093518219,0.005592879622571541,196.01656806039236,42.421704696767165,199.62887573242188,192.9982573933213,45.079792455068,179.08526611328125,359.83302069588876,8.216682793783388,374.6588439941406,7.389056205749512,0.0,7.389056205749512,4.638189105389115,0.2992162238862229,5.186057090759277,0.2156908758730691,0.03330225148367679,0.2408035397529602,13.475862083384127,0.03576091312440339,13.485980987548828,0.07752016757295352,0.004455459541993795,0.07551923394203186,1367.59246964242,0.36759246964242,0.08157526863673925,0.07681311854953374,0.8919897571511882,-0.13091188478001103
cfg_471|run=0,cfg_471,0,42,20000,0.87,0.001,5e-05,0.0005,0.001,64,200000,2000,1,1,10000.0,0.0,10,200,1000,-3.6175380053783764e-05,0.009470109425469244,0.002952220222854982,5454.488677071592,2103.817706211497,3924.53759765625,5379.1178190906185,2081.0611786759955,4453.625,1062.4436527840342,21.23488327509568,1094.45263671875,7.389056205749512,0.0,7.389056205749512,11.136461814224402,1.249780914864073,13.072555541992188,0.9460987738464458,0.14614983819855387,1.0045034885406494,15.900075209997679,0.24000306438296073,15.812255859375,0.0691386527067927,0.008224391678785617,0.07913205027580261,1382.7894963974602,0.3827894963974603,0.08457346858754056,0.08023061836173477,0.8918332114441394,-0.13838927866166262
cfg_135|run=0,cfg_135,0,42,20000,0.87,0.0001,5e-05,0.0005,0.001,64,200000,2000,1,1,2000.0,0.0,5,200,1000,-0.00020737084235088432,0.009118114844471547,0.0018814749039906173,245.88652578852398,108.11598232108632,324.4416198730469,242.4074280234742,108.30592462345035,326.0601806640625,365.1049641673868,8.935344161727794,377.43817138671875,7.388989615930892,0.0005031213918351992,7.386772632598877,2.7973582254377813,0.32554091520664363,3.386775016784668,0.10200044449067734,0.04125695185920464,0.2260584533214569,13.186560328490605,0.03690229457678092,13.212427139282227,0.07762213848892704,0.008727929882805251,0.07969646155834198,1370.4646155461514,0.3704646155461515,0.08214381722434427,0.07749618213539781,0.8915923222992577,-0.1323070211075068
cfg_391|run=0,cfg_391,0,42,20000,0.87,0.0001,5e-05,0.0005,0.001,64,200000,2000,1,1,2000.0,0.0,10,200,1000,-0.00020737084235088432,0.009118114844471547,0.0018814749039906173,245.88652578852398,108.11598232108632,324.4416198730469,242.4074280234742,108.30592462345035,326.0601806640625,365.1049641673868,8.935344161727794,377.43817138671875,7.388989615930892,0.0005031213918351992,7.386772632598877,2.7973582254377813,0.32554091520664363,3.386775016784668,0.10200044449067734,0.04125695185920464,0.2260584533214569,13.186560328490605,0.03690229457678092,13.212427139282227,0.07762213848892704,0.008727929882805251,0.07969646155834198,1370.4646155461514,0.3704646155461515,0.08214381722434427,0.07749618213539781,0.8915923222992577,-0.1323070211075068
cfg_446|run=0,cfg_446,0,42,20000,0.9,0.001,0.0001,0.0005,0.0005,256,200000,2000,1,1,2000.0,0.0,10,200,1000,3.0032518098753667e-06,0.009650725856425126,0.0006380860971712677,537.2617204042239,1168.361719524875,176.69630432128906,528.8852913829768,1163.5656774355896,171.94546508789062,1205.4909765429427,31.798647597415584,1256.710693359375,7.389056205749512,0.0,7.389056205749512,4.917585046842038,0.5270775436586835,4.769926071166992,0.26038079672805137,0.033490947602693714,0.28462544083595276,13.621674553447159,0.03971188989243252,13.612531661987305,0.07760817084874266,0.004373771335967805,0.07604428380727768,1370.7351928648136,0.3707351928648135,0.08219733264874818,0.07755835221799466,0.8915749086060902,-0.1321180075653795
cfg_400|run=0,cfg_400,0,42,20000,0.87,0.0001,0.0001,0.0005,0.001,256,200000,2000,1,1,2000.0,0.0,10,200,1000,-4.775860745579339e-05,0.009058017899464685,0.0010849247681769855,204.82842640488425,49.975632832253865,187.37081909179688,200.28415145772163,44.93540718265457,209.91404724121094,365.71827368131466,8.334955444029676,380.0429382324219,7.389056205749512,0.0,7.389056205749512,4.510623870577131,0.27772843087390187,4.776496887207031,0.2705373339165992,0.04221481241087584,0.24132291972637177,13.531376866441224,0.04464636157510583,13.518508911132812,0.07785641407974572,0.004524176101611937,0.08077934384346008,1367.8205782544162,0.36782057825441616,0.081620456015006,0.07693040776164906,0.8912889386676982,-0.132485287517627
cfg_189|run=0,cfg_189,0,42,20000,0.9,0.001,0.0001,0.0005,0.0005,64,200000,2000,1,1,2000.0,0.0,5,200,1000,-0.00011556458964866562,0.00895426100434784,0.0014219111230989842,500.8489515417446,2204.3091251460087,247.1295166015625,499.82719764971085,2209.9240040688446,258.1618957519531,1185.9965325768053,34.77684477672468,1244.6806640625,7.389056147371176,2.2088200954776017e-06,7.389056205749512,3.421931030606751,0.7433550694998788,4.2258148193359375,0.1813422116208022,0.04449834525030863,0.19679585099220276,13.496155377902262,0.03945607372333419,13.477190017700195,0.07826209591750358,0.00875137179558211,0.07294978201389313,1368.7645975322307,0.3687645975322307,0.08180740232058614,0.07715842239938739,0.8911254653671051,-0.1324322352405629
cfg_445|run=0,cfg_445,0,42,20000,0.9,0.001,0.0001,0.0005,0.0005,64,200000,2000,1,1,2000.0,0.0,10,200,1000,-0.00011556458964866562,0.00895426100434784,0.0014219111230989842,500.8489515417446,2204.3091251460087,247.1295166015625,499.82719764971085,2209.9240040688446,258.1618957519531,1185.9965325768053,34.77684477672468,1244.6806640625,7.389056147371176,2.2088200954776017e-06,7.389056205749512,3.421931030606751,0.7433550694998788,4.2258148193359375,0.1813422116208022,0.04449834525030863,0.19679585099220276,13.496155377902262,0.03945607372333419,13.477190017700195,0.07826209591750358,0.00875137179558211,0.07294978201389313,1368.7645975322307,0.3687645975322307,0.08180740232058614,0.07715842239938739,0.8911254653671051,-0.1324322352405629
cfg_120|run=0,cfg_120,0,42,20000,0.9,0.001,5e-05,0.0005,0.001,256,200000,2000,1,1,10000.0,-1.0,5,200,1000,0.00015908783990804804,0.009032132271998504,0.00015776610025552133,3941.0208249671437,901.4785433707502,3793.6533203125,4013.9225962090077,936.4087005553881,4028.45556640625,1095.2721948111805,26.426933450960277,1121.3349609375,6.334773981173303,0.42079347402506573,5.921709060668945,22.10379500446396,1.3162200926568195,22.16777992248535,1.1912180783274335,0.06594089429778285,1.1738948822021484,17.999973956669603,0.00014099552580526732,18.0,0.07933472171027925,0.005986129586452674,0.07436676323413849,1373.534569157777,0.37353456915777694,0.08275053577328362,0.07824606753506567,0.8909170863141328,-0.1350006974008391
cfg_509|run=0,cfg_509,0,42,20000,0.9,0.001,0.0001,0.0005,0.0005,64,200000,2000,1,1,10000.0,0.0,10,200,1000,-7.467007860092e-05,0.0083137391551807,-0.0008481183542500472,4811.201846067755,2530.446946317058,3138.434326171875,4748.327678142661,2564.9342502405934,3221.465576171875,1242.6257234611637,36.34786323807148,1295.5791015625,7.389056205749512,0.0,7.389056205749512,11.050233469113559,1.2015882530139257,13.062460899353027,1.0250105836048082,0.17552116509480878,1.1157838106155396,16.276110260081467,0.22045587811404754,16.14049530029297,0.07913195779076349,0.009275063784707282,0.09100774675607681,1360.9985759567987,0.36099857595679863,0.0802665967692473,0.07543036775716307,0.8908704814997858,-0.1396848460069784
cfg_278|run=0,cfg_278,0,42,20000,0.87,0.001,5e-05,0.0005,0.0005,256,200000,2000,1,1,2000.0,-1.0,10,200,1000,0.0002241734147464654,0.009750278767248011,0.003094839872573369,162.0547935108954,37.772381203114456,163.1430206298828,164.52932251954428,42.54502221725607,160.6331787109375,231.9181943519093,2.1008930899781646,235.60128784179688,1.490119402112566,0.040070849538649825,1.503718376159668,4.621187336518068,0.3047879752769911,4.764548301696777,1.3028325057634524,0.08046618913598974,1.2678484916687012,19.500132433148984,0.1642596202756266,19.53564453125,0.07113737724572221,0.00499626929095801,0.07418380677700043,1373.5433221313715,0.37354332213137154,0.08275226418003578,0.078259551284773,0.890796935982954,-0.12831012666685393
cfg_144|run=0,cfg_144,0,42,20000,0.87,0.0001,0.0001,0.0005,0.001,256,200000,2000,1,1,2000.0,0.0,5,200,1000,-0.00016186256765106445,0.009212109822532294,0.0002539322158548894,202.24932097777506,48.135816525693315,192.5236358642578,199.80105041381674,45.307263172871274,200.40509033203125,365.13536736318997,8.295469715487652,377.8807678222656,7.389056205749512,0.0,7.389056205749512,4.536471726388257,0.276288853912946,4.388351917266846,0.259580703539269,0.0405177203168018,0.2296278476715088,13.52672499031505,0.04433549230437974,13.511285781860352,0.07908912428986724,0.004487050065332367,0.08531245589256287,1367.3520640531924,0.36735206405319243,0.08152763916336614,0.07688079685759114,0.8906933702864338,-0.13301549414813196
cfg_193|run=0,cfg_193,0,42,20000,0.87,0.0001,5e-05,0.0001,0.0005,64,200000,2000,1,1,10000.0,0.0,5,200,1000,-7.883703755325104e-05,0.00902129504739857,-0.002929573385112726,7462.747476117999,2995.353508988622,9919.330078125,7418.439471418494,2975.1090472508927,9813.6083984375,360.4020147306652,9.018815523249792,374.52337646484375,7.389052113815707,5.940753444175702e-05,7.389056205749512,1.7287943457963657,0.24555419901201897,1.965402603149414,0.14435678397054325,0.02600963449925131,0.1563083380460739,13.284574672659248,0.04114300120486095,13.326902389526367,0.08236566519779634,0.009216914818088697,0.0787845104932785,1369.486030439739,0.36948603043973893,0.08195020420207677,0.07736177058345103,0.8906928340850208,-0.13198322448870214
cfg_449|run=0,cfg_449,0,42,20000,0.87,0.0001,5e-05,0.0001,0.0005,64,200000,2000,1,1,10000.0,0.0,10,200,1000,-7.883703755325104e-05,0.00902129504739857,-0.002929573385112726,7462.747476117999,2995.353508988622,9919.330078125,7418.439471418494,2975.1090472508927,9813.6083984375,360.4020147306652,9.018815523249792,374.52337646484375,7.389052113815707,5.940753444175702e-05,7.389056205749512,1.7287943457963657,0.24555419901201897,1.965402603149414,0.14435678397054325,0.02600963449925131,0.1563083380460739,13.284574672659248,0.04114300120486095,13.326902389526367,0.08236566519779634,0.009216914818088697,0.0787845104932785,1369.486030439739,0.36948603043973893,0.08195020420207677,0.07736177058345103,0.8906928340850208,-0.13198322448870214
cfg_191|run=0,cfg_191,0,42,20000,0.9,0.001,0.0001,0.0005,0.001,64,200000,2000,1,1,2000.0,0.0,5,200,1000,-0.0001578774097276544,0.009141157127824734,0.0028557374026563736,533.0770659249296,2382.801373702944,175.55508422851562,525.1082221455824,2378.1225077960794,193.750732421875,1223.6615056897106,30.516143527001436,1274.404296875,7.389056051809956,6.671187222179054e-06,7.389056205749512,3.3502855853196296,0.9335324685265285,4.037996292114258,0.172979768183,0.05155631006514647,0.2505968511104584,13.304711857089119,0.048838313075414766,13.289862632751465,0.07882282440189876,0.008932012292606204,0.08164043724536896,1369.9466316288217,0.3699466316288218,0.08204134704060806,0.07749545771484885,0.8903755172981168,-0.13316025884569005
cfg_447|run=0,cfg_447,0,42,20000,0.9,0.001,0.0001,0.0005,0.001,64,200000,2000,1,1,2000.0,0.0,10,200,1000,-0.0001578774097276544,0.009141157127824734,0.0028557374026563736,533.0770659249296,2382.801373702944,175.55508422851562,525.1082221455824,2378.1225077960794,193.750732421875,1223.6615056897106,30.516143527001436,1274.404296875,7.389056051809956,6.671187222179054e-06,7.389056205749512,3.3502855853196296,0.9335324685265285,4.037996292114258,0.172979768183,0.05155631006514647,0.2505968511104584,13.304711857089119,0.048838313075414766,13.289862632751465,0.07882282440189876,0.008932012292606204,0.08164043724536896,1369.9466316288217,0.3699466316288218,0.08204134704060806,0.07749545771484885,0.8903755172981168,-0.13316025884569005
cfg_173|run=0,cfg_173,0,42,20000,0.9,0.0001,0.0001,0.0005,0.0005,64,200000,2000,1,1,2000.0,0.0,5,200,1000,-6.822525032574289e-05,0.00901428592910166,0.00046927588172091135,241.4869242506582,111.8417528432979,246.99002075195312,240.9698647520159,112.97817352776758,254.43023681640625,368.88833325158106,9.583618443154167,383.72491455078125,7.38905620308494,1.6718991018964427e-07,7.389056205749512,2.8730819092688296,0.3262665606271567,3.4803643226623535,0.17324482460130372,0.0522782970247429,0.1857258826494217,13.435283194346448,0.05890523996929873,13.484491348266602,0.07755119221439694,0.008724909236655204,0.07308745384216309,1367.7784358092292,0.3677784358092293,0.08161210819523435,0.07701149813204994,0.8903313307264178,-0.13236198290222323
cfg_429|run=0,cfg_429,0,42,20000,0.9,0.0001,0.0001,0.0005,0.0005,64,200000,2000,1,1,2000.0,0.0,10,200,1000,-6.822525032574289e-05,0.00901428592910166,0.00046927588172091135,241.4869242506582,111.8417528432979,246.99002075195312,240.9698647520159,112.97817352776758,254.43023681640625,368.88833325158106,9.583618443154167,383.72491455078125,7.38905620308494,1.6718991018964427e-07,7.389056205749512,2.8730819092688296,0.3262665606271567,3.4803643226623535,0.17324482460130372,0.0522782970247429,0.1857258826494217,13.435283194346448,0.05890523996929873,13.484491348266602,0.07755119221439694,0.008724909236655204,0.07308745384216309,1367.7784358092292,0.3677784358092293,0.08161210819523435,0.07701149813204994,0.8903313307264178,-0.13236198290222323
cfg_217|run=0,cfg_217,0,42,20000,0.87,0.001,0.0001,0.0001,0.0005,64,200000,2000,1,1,10000.0,0.0,5,200,1000,-7.886318496483768e-05,0.00919460118674173,0.00422551885547652,6732.338379712404,2820.7174193076885,4881.3349609375,6675.076248211579,2790.0389667053196,4886.73291015625,1012.0954101190429,21.010618002553468,1042.238525390625,7.389056205749512,0.0,7.389056205749512,1.6757074033423731,0.24897106134283117,1.6765260696411133,0.3644374494197437,0.061955900475410434,0.4188366234302521,13.841437190324484,0.12000003500443898,13.985430717468262,0.07668202548957974,0.008654233036352758,0.07498690485954285,1378.5778066105204,0.3785778066105203,0.08374503414049306,0.07944628087698044,0.8902559906388102,-0.1336481950302021
cfg_473|run=0,cfg_473,0,42,20000,0.87,0.001,0.0001,0.0001,0.0005,64,200000,2000,1,1,10000.0,0.0,10,200,1000,-7.886318496483768e-05,0.00919460118674173,0.00422551885547652,6732.338379712404,2820.7174193076885,4881.3349609375,6675.076248211579,2790.0389667053196,4886.73291015625,1012.0954101190429,21.010618002553468,1042.238525390625,7.389056205749512,0.0,7.389056205749512,1.6757074033423731,0.24897106134283117,1.6765260696411133,0.3644374494197437,0.061955900475410434,0.4188366234302521,13.841437190324484,0.12000003500443898,13.985430717468262,0.07668202548957974,0.008654233036352758,0.07498690485954285,1378.5778066105204,0.3785778066105203,0.08374503414049306,0.07944628087698044,0.8902559906388102,-0.1336481950302021
cfg_440|run=0,cfg_440,0,42,20000,0.9,0.001,5e-05,0.0005,0.001,256,200000,2000,1,1,2000.0,0.0,10,200,1000,-0.00013179915157724976,0.009288043325257888,0.0008351834010659711,560.3819483432337,1224.2521089209063,245.8232879638672,541.5112826562532,1208.1133133304133,232.27728271484375,1233.910239042682,28.736493544011502,1280.0740966796875,7.389056205749512,0.0,7.389056205749512,4.850507217351203,0.6168924007169387,4.844153881072998,0.20896397287123034,0.020147208625543082,0.19190950691699982,13.567648888652888,0.030815036876816772,13.528770446777344,0.07601433830542144,0.004416048861440442,0.0757470652461052,1369.6351383408053,0.3696351383408052,0.08197971188880371,0.07748335369787292,0.8897677445323667,-0.13203560619660804
cfg_118|run=0,cfg_118,0,42,20000,0.9,0.001,5e-05,0.0005,0.0005,256,200000,2000,1,1,10000.0,-1.0,5,200,1000,9.372429933348825e-05,0.009402496971696019,0.0014317625690567607,4055.9448467096754,878.3393874169409,4228.78515625,4119.259385626147,885.6116223002617,4538.16552734375,1013.5034619890323,26.01744048153286,1059.649658203125,5.69016768680873,0.09097011495459899,5.760025978088379,22.312907346004796,1.3149176907597058,21.72314453125,1.1950235538552696,0.06530136927803407,1.1922696828842163,17.99978864947371,0.0004685479829248244,17.99987030029297,0.0756882395898707,0.0056050210211998856,0.0703648254275322,1369.7966513775075,0.3697966513775075,0.08201167177168611,0.07752526286181272,0.8896851093097726,-0.13375208163701457
cfg_190|run=0,cfg_190,0,42,20000,0.9,0.001,0.0001,0.0005,0.0005,256,200000,2000,1,1,2000.0,0.0,5,200,1000,-0.00011587378003617649,0.00919299423795924,0.0020524725716944588,546.6584411784072,1181.5829827280486,221.5695343017578,531.5736928534922,1152.3264663513535,208.3683319091797,1205.0812796293496,32.12330712365032,1256.808837890625,7.389056205749512,0.0,7.389056205749512,5.070033853171823,0.511580518507923,5.045320987701416,0.2580551655572629,0.025353931652033253,0.24372348189353943,13.731632130040982,0.039738622831217325,13.755659103393555,0.07760653520458054,0.004423966143887831,0.08079765737056732,1368.9959477639165,0.36899594776391664,0.08185320239429972,0.07739783020141677,0.8891535795636863,-0.13232001858233255
cfg_014|run=0,cfg_014,0,42,20000,0.87,0.0001,0.0001,0.0005,0.0005,256,200000,2000,1,1,2000.0,-1.0,5,200,1000,0.00010804886165468678,0.008923165947466024,0.0010015177216354558,151.32683308783456,18.88060959231447,135.800537109375,148.48783359909567,18.13621126887983,123.96488952636719,57.70099255672603,1.8488275477204885,59.071197509765625,1.0976609202348024,0.03466678555709494,1.1020349264144897,4.8722406704371695,0.3277036528107305,4.789092063903809,1.1845363287963917,0.06626810864003263,1.0937657356262207,17.921394234569433,0.04141316155156942,17.956939697265625,0.07840345803702944,0.006095558604505305,0.07834602147340775,1361.1152942818494,0.3611152942818494,0.08028980280335385,0.07561418849486091,0.8891469573481036,-0.12942803801938896
cfg_142|run=0,cfg_142,0,42,20000,0.87,0.0001,0.0001,0.0005,0.0005,256,200000,2000,1,1,2000.0,0.0,5,200,1000,-7.918571394933756e-05,0.008933231633825776,0.0026144756454801544,187.1398211164691,43.91052727540285,168.28704833984375,177.67762635132976,38.644085967831685,176.90325927734375,358.78980118021946,8.20497715201552,373.76544189453125,7.389056205749512,0.0,7.389056205749512,4.490648656088775,0.28674439909687505,4.57020378112793,0.2719259398920991,0.03721431893583809,0.23725996911525726,13.662811036103559,0.04362685472592639,13.662618637084961,0.07751621562584697,0.00438519891232105,0.07702958583831787,1367.4470131528267,0.3674470131528267,0.08154645135446281,0.07705867815795509,0.8890460778152794,-0.13126627004223368
cfg_305|run=0,cfg_305,0,42,20000,0.9,0.001,5e-05,0.0001,0.0005,64,200000,2000,1,1,2000.0,-1.0,10,200,1000,-8.494030470627043e-05,0.0093036563866304,-0.00017641231358959047,232.67362752056437,82.78789121792552,275.4527893066406,228.86350168853596,80.83455510501783,277.0196228027344,81.87221563531567,2.3097988553401056,82.25865173339844,0.4828271778564875,0.026297887366037737,0.40971383452415466,0.614909969771729,0.09027364790715739,0.73116135597229,1.2914652560518451,0.1840414615744386,1.9176822900772095,17.42843844825797,0.24702946823914204,17.460947036743164,0.08222581803181736,0.010975598869743582,0.07136213779449463,1359.6742656167153,0.35967426561671534,0.08000319175815207,0.07531971139053864,0.8888330820997707,-0.12358532079219975
